contract,method,run_index,instance_same_all_fields,instance_compare_line,raw_result_line
compute,normalCal,794,true,2026-06-15 17:32:47.688	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:6b4078c9d32445eab89239e23c2cde60 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:47.688	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 794 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,795,true,2026-06-15 17:32:47.707	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:e90afc5633e04293b3554cfd081ba459 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:47.707	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 795 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,796,true,2026-06-15 17:32:47.725	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c50c9858c15f487b83ab99563a797aed contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:47.725	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 796 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,797,true,2026-06-15 17:32:47.744	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:2d824531524a46f5967c1f21b689bc89 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:47.744	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 797 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,798,true,2026-06-15 17:32:47.762	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:0ef9a835de0d407b954d98a552904f0e contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:47.762	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 798 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,799,true,2026-06-15 17:32:47.782	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:95a4cf819cdd48e6b3d1d22db6ec1aa8 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:47.782	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 799 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,800,true,2026-06-15 17:32:47.800	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:78089541dd3f443fb66077547d2f50e4 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:47.800	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 800 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,801,true,2026-06-15 17:32:47.823	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:49546ee8f014430b8ec6c2d05a31bdb1 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:47.823	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 801 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,802,true,2026-06-15 17:32:47.841	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:caad3b8460044a48a60d16e22dce2c11 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:47.841	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 802 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,803,true,2026-06-15 17:32:47.860	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:87c79d14ea5742a3978c0c999272699c contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:47.860	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 803 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,804,true,2026-06-15 17:32:47.878	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:dc8d96179b3e4a2da81724bedec4b673 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:47.878	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 804 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,805,true,2026-06-15 17:32:47.896	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b8fecc0c7b8b488e80791822867f1932 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:47.896	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 805 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,806,true,2026-06-15 17:32:47.915	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:28f4ffdfa8d0430490f79d2ae8b239fb contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:47.915	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 806 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,807,true,2026-06-15 17:32:47.934	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4d7b109c53ed4abd82da0baa327dfc87 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:47.934	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 807 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,808,true,2026-06-15 17:32:47.952	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:d99a5babc2a04fb7b205ae86ec20de4a contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:47.952	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 808 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,809,true,2026-06-15 17:32:47.969	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:af2514ea5fd64627a22ed82bc6065a5f contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:47.970	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 809 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,810,true,2026-06-15 17:32:47.989	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:704dec7922364d3aa9412c577397c2ea contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:47.989	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 810 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,811,true,2026-06-15 17:32:48.011	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:d1db76ac0d0f4934bc5b0ec536934163 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.011	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 811 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,812,true,2026-06-15 17:32:48.029	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5c07b90af13b4ebfbd4675b60d824bae contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.029	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 812 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,813,true,2026-06-15 17:32:48.051	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b244584df162478aaa7909f881691c75 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.051	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 813 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,814,true,2026-06-15 17:32:48.069	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5e6e0b051efc4ffdacc98b6110ae61f0 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.069	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 814 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,815,true,2026-06-15 17:32:48.087	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:7fcb239065614016accbc4f4485c3633 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.087	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 815 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,816,true,2026-06-15 17:32:48.105	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:0f95e06727e242b4b2e420a144605543 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.105	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 816 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,817,true,2026-06-15 17:32:48.124	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1e0521665a534ad7b64ac6e46e160bc7 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.125	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 817 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,818,true,2026-06-15 17:32:48.142	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:164249181da247e3af8478921a432eb9 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.142	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 818 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,819,true,2026-06-15 17:32:48.160	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1546917174c2461a904a5cd7baaa2a8b contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.160	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 819 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,820,true,2026-06-15 17:32:48.178	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:720fc8865a644b95bf45382eb201cc0e contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.178	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 820 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,821,true,2026-06-15 17:32:48.200	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:53c288493e064e7cbeb7106beda7a5e8 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.200	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 821 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,822,true,2026-06-15 17:32:48.217	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:99974747e6eb419aa573cffa53b537ad contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.217	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 822 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,823,true,2026-06-15 17:32:48.235	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:880c28f64df942bbb656995960ee5116 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.235	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 823 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,824,true,2026-06-15 17:32:48.253	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:70d32590f19b4abdb8b38bd9cdd4d7be contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.253	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 824 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,825,true,2026-06-15 17:32:48.270	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:70ad65f2dbfe4579a11db66285fbcd1a contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.270	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 825 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,826,true,2026-06-15 17:32:48.288	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:8d2111352eed4d8ca2789d735952fe6b contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.288	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 826 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,827,true,2026-06-15 17:32:48.306	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4dc655f22551478e8a4cff64bd636dbe contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.306	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 827 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,828,true,2026-06-15 17:32:48.328	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:7b92f587be7e4ca78a51b107a97498f5 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.328	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 828 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,829,true,2026-06-15 17:32:48.346	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:43a8eff56f9940989b7059e8bfa2a56d contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.346	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 829 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,830,true,2026-06-15 17:32:48.368	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:64a29c15232a4f308a8d83ee5fa74a44 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.368	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 830 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,831,true,2026-06-15 17:32:48.386	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ddb1bf1079014445b961c5f4c3884075 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.386	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 831 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,832,true,2026-06-15 17:32:48.404	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:9a331bc1b47a419fab54014d56a6d672 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.404	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 832 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,833,true,2026-06-15 17:32:48.422	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:8eb37316caef41659ebb3145675b0918 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.422	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 833 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,834,true,2026-06-15 17:32:48.440	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:85a9724d73504ea28ee032057183a08a contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.441	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 834 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,835,true,2026-06-15 17:32:48.463	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:e260910532104c198914c76d729fa0ce contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.463	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 835 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,836,true,2026-06-15 17:32:48.481	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:1a572beb15724e41ae8cbecae235a742 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.481	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 836 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,837,true,2026-06-15 17:32:48.498	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b81af9a8eb21448495e215f151978328 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.498	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 837 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,838,true,2026-06-15 17:32:48.516	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:51188956d2254da8a0aacb32c3e656af contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.516	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 838 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,839,true,2026-06-15 17:32:48.533	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:8293e08903a9416ab18414031c58b2e0 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.533	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 839 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,840,true,2026-06-15 17:32:48.552	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:57d6937d3ff54d2d90cc3490102fdb33 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.552	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 840 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,841,true,2026-06-15 17:32:48.570	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:a696af5bc6484232b324578209665e89 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.570	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 841 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,842,true,2026-06-15 17:32:48.588	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b36f42f137594d3fab9c92aa6e618ef4 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.588	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 842 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,843,true,2026-06-15 17:32:48.605	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:89b0f9b47e324d96b78be894463a6c56 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.605	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 843 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,844,true,2026-06-15 17:32:48.623	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5accab2916564718a0174b00679cfd20 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.623	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 844 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,845,true,2026-06-15 17:32:48.642	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:61e2e46817f3435a87b64f763b57a348 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.642	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 845 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,846,true,2026-06-15 17:32:48.660	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:45660774f3b94365a49a917a4e84cfa9 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.660	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 846 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,847,true,2026-06-15 17:32:48.678	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:4fdc8226d1604ba3b1b453b726febd7a contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.678	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 847 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,848,true,2026-06-15 17:32:48.695	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:885f2cf6ad3546118c1dc81fdad15e1e contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.696	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 848 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,849,true,2026-06-15 17:32:48.713	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:59866ac945064fce8663f95cfdc58d12 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.713	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 849 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,850,true,2026-06-15 17:32:48.731	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ce411cce56c64422be8547a28131fba9 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.731	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 850 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,851,true,2026-06-15 17:32:48.749	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:0bcfff419db946a9b6bb48197bcbce4c contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.749	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 851 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,852,true,2026-06-15 17:32:48.770	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:281b1c83e1e6431aab0658f1c8d23266 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.770	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 852 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,853,true,2026-06-15 17:32:48.789	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:7c3d9c1cb0aa4750ae7ac049b2be52cb contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.789	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 853 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,854,true,2026-06-15 17:32:48.807	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b54f3eeadd3d409eb4184cbe2949ea28 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.807	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 854 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,855,true,2026-06-15 17:32:48.825	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:8c9488b70c8b46b4b993b8ee2697ef3c contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:48.825	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 855 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,856,true,2026-06-15 17:32:48.843	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b0477ff22bdb499d9c98487a1d92b48d contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:48.843	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 856 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,857,true,2026-06-15 17:32:48.864	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:76a1dbfc0a8f4777b6a8caa9e803df57 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:48.864	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 857 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,858,true,2026-06-15 17:32:48.882	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:d61c9822cf47479d98d69c47d50cbe3f contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:48.882	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 858 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,859,true,2026-06-15 17:32:48.900	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:2185b53fa28b49238e74f37a7791a819 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:48.900	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 859 contractResult = result:""success normalCal: 666"" gas_used:100000072"
